"•ÈÀ""Data Source""",World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/16/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Guatemala,GTM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,28.73376361,28.51248292,27.41318197,27.92737038,27.29523885,27.31633929,27.69970274,28.28805025,27.89250631,27.89790694,28.04862723,27.29467495,26.30516098,25.84356321,25.38150623,24.84471931,24.98561168,25.12429592,25.34190606,25.62627111,25.8514989,25.61050306,25.97876971,25.8486267,25.63480004,25.87915982,25.73998176,25.28504804,24.86610042,24.4872664,24.15072354,24.05609994,23.72674188,23.43989883,23.04635982,22.82114793,13.94663969,13.94371546,13.25952156,12.86188702,12.39202069,11.2646784,11.45160098,11.15047554,11.65779656,11.05435949,11.07477725,10.55367886,10.63300502,10.70032252,10.48103647,10.00943015,10.05815003,9.977018773
Guam,GUM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.57779301,23.85436284,23.45900658,24.46067043,21.95268044,21.57241379,19.08436214,18.8337644,17.36670294,17.93020457,16.82225541,18.02871831,17.38695144,16.48573201,27.66314025,28.74947368,20.77281929,18.74277585,20.24138203,19.87029636,20.68965517,18.78522347,20.19363762,19.82288828,20.86590374,22.51282051,22.5806462,25.87050285,22.61962355,35.06292653,38.12958971,40.5225068,43.79466769,36.67884446,37.95034786,40.85826436,37.76895871,36.35332438,33.90585331,35.01394943,29.9832313,29.73738379,30.88166411,32.11281097,31.49373198,28.88586973,24.35446395,21.19387745,23.61334549,20.85716936,18.77427578,18.75944242,18.87260937,19.23236748,18.50177139,19.51601495,15.20009508,15.43635497,
High income,HIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00199638,1.923079055,1.83415599,1.761782009,1.728416154,1.609538324,1.580831046,1.615656037,1.435181194,1.330338403,1.337786809,1.312850723,1.242398739,1.301791408,1.380056074,1.362100856,1.445035102,1.369325413,1.323109195,1.280893804,1.270022259,
"Hong Kong SAR, China",HKG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087327038,0.089468051,0.088103282,0.075198799,0.073123561,0.067486943,0.062992608,0.061486979,0.05417318,0.065692529,0.053368402,0.048799905,0.054686683,0.057288366,0.066194544,0.067965375,0.076206016,0.065201094,
Honduras,HND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.81498585,35.26108928,35.39651838,34.41004388,34.48577681,36.43959501,36.16692427,35.37033941,34.63203463,32.72454845,29.32226833,28.24897401,28.01992702,28.00000153,26.58289029,24.64412811,25.51928878,26.89428053,39.38804109,36.24857695,34.96059742,32.93800729,29.78046693,28.29657499,25.71563115,24.83813537,24.68967311,23.61302338,25.20989902,24.56612375,24.19137326,23.95993673,22.68459407,21.28719456,21.11651483,20.54077297,20.2545671,18.91812217,18.3139578,13.61819036,14.37252354,13.16599066,12.18341274,11.61409852,12.17070415,12.47092476,11.85657915,11.91104744,12.15017021,10.82504149,11.59122044,14.2196558,13.56629403,12.19112794,12.53835013,12.21597845,12.04990141,12.84493271,11.78685357
Heavily indebted poor countries (HIPC),HPC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,34.82253142,34.64773709,34.90477663,35.31322573,35.01195024,34.85203162,34.51619074,35.96224695,36.26740688,35.43582333,34.04815139,35.17317107,34.50968,34.12554632,31.64570593,32.92755526,33.27716646,33.28701024,34.81182272,34.64604479,34.44215046,35.65447418,35.8205525,34.72145772,33.05117462,33.42418275,32.85661131,33.52318533,31.88309589,30.85320796,28.79626142,28.73111595,28.18809182,27.41391409,25.58773124,26.43853098,25.2233494,24.30879248,24.95222825,25.34740115,24.63142884,24.12138966,25.42812107,24.68386431,24.07719099,23.94233013,23.7430388,23.53459282,22.44593792
Croatia,HRV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.987277377,5.87738486,5.500879526,5.704280246,5.811723372,4.988633421,4.973375939,4.894759522,3.990119683,4.482755796,3.911849484,4.029359472,3.73437532,3.914102096,4.04190251,3.707107948,3.611043901,3.309211114,3.422683259,2.95089118,3.015924525,3.135901643,3.014437745,2.929072036
Haiti,HTI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.11064931,30.5929976,29.73675139,29.89879958,34.12060785,30.84704257,33.92825808,23.55539736,19.4953609,20.81466133,21.16247282,22.56107084,22.64124903,19.75638716,19.72896712,18.44858598,7.906926852,18.12703621,20.37384959,22.74695507,22.21494238,22.31815731,25.68560209,20.63012917,17.73401136,,,,,,
Hungary,HUN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.089033872,7.18325849,6.260902642,5.956378591,5.245596224,4.874384966,4.848326761,4.177766197,3.845969767,4.290886214,3.671446834,3.494247032,3.402510587,3.364225372,2.966379364,2.986780448,3.906208874,3.845476317,3.851351988,3.967271825,3.741421188,3.872069115,3.754359751,3.599288623
IBRD only,IBD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,29.865731,29.18276821,30.23723324,29.76833708,27.85776369,26.39065553,25.63937915,24.96274034,25.56307096,25.40368998,24.16100811,23.99251048,23.01824523,21.72573395,22.20027182,21.60888661,22.08036947,22.0941047,22.247689,21.85906813,20.397177,19.87487112,19.51081028,19.24907634,18.44067952,18.69104871,17.47252105,15.85632505,14.81455804,14.87232564,14.02124364,13.88887745,12.96456091,12.62919554,11.9749174,10.93460325,10.68158413,10.41338082,10.11541605,9.887744646,9.05304597,8.487017388,8.352320363,8.350141812,8.302541932,8.102506835,8.079871425,7.88386415,7.915718917,7.789200832,7.733054966,7.684241167,7.474268505,6.995099818
IDA & IBRD total,IBT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,30.3409896,29.62982806,30.65682231,30.16942346,28.32591531,26.91817209,26.14426739,25.59368243,26.14137563,25.97810011,24.79596381,24.54658988,23.62725026,22.41611473,22.82440038,22.06867956,22.41782358,22.44448247,22.56831714,22.19666187,20.83911829,20.35589134,20.04130261,19.8816002,19.03905065,19.30723763,18.18724154,16.66219205,15.66264317,15.74878664,14.9279656,14.75813853,13.93409293,13.59902018,12.91469451,11.94598412,11.71922465,11.5831944,11.22700903,10.85635564,10.04771687,9.469767614,9.310250695,9.289347887,9.268714663,9.02917656,8.985529958,8.802861629,8.788058551,8.665967737,8.630462428,8.570217542,8.369672869,7.844144602
IDA total,IDA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,27.60816339,27.83359944,27.71518139,27.61754855,27.54787798,27.62719242,27.85776291,29.10450552,28.50482597,28.68938573,29.16019349,29.10089046,28.6314344,28.86449452,28.90715586,28.16851172,28.89137854,28.56082013,27.54052202,26.96924473,27.13004148,28.8292075,27.61470306,25.13392437,24.81169246,23.96023479,23.44015112,23.60023748,23.90479205,23.08748222,22.72507939,22.75230316,22.08881398,22.03422673,22.06607971,21.82708019,21.65093144,21.13145755
IDA blend,IDB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,19.97863897,20.93149749,20.99800454,21.64389494,21.81350872,21.5907761,22.35029021,23.45208909,23.06877459,22.91014995,22.68962104,22.64166565,22.87199251,24.51821867,24.38999499,24.35592929,25.62381888,26.013663,25.36779023,23.00591782,23.60102022,28.31851297,26.87397446,23.54410693,22.53103603,21.97578625,21.85880568,22.17273877,22.80879051,21.80309517,21.7427309,21.12597628,20.76340799,21.35997283,21.93154101,21.94606717,22.0406281,22.03865938
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,24.10491929,23.45609892,23.76764132,24.25344163,23.32694531,24.12159195,23.42552877,21.5487236,19.66180729,19.52141047,17.87984443,17.28626233,17.1383462,16.67238738,16.09211022,18.08285295,19.6126764,15.67870444,15.99491776,16.31966897,15.18534822,14.3357803,13.12661864,12.97380272,13.7166831,14.48174026,15.29014815,13.92921271,13.51228707,13.37397424,13.35669916,13.336755,13.49264356,13.47874855,13.15417115,12.80786353
IDA only,IDX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,33.52293158,33.86323432,33.95492074,35.22656454,34.3218947,34.22528661,35.3692394,35.2799695,34.04164201,32.75800574,32.98595492,31.61110721,31.84184226,30.86079182,29.50240398,30.28009626,30.0772053,29.24681496,28.22041504,26.43359164,26.64740195,25.58251088,24.73379078,24.84002845,24.85366448,24.20250531,23.57789181,24.16417665,23.24913715,22.62450053,22.18386126,21.72280343,21.30765115,20.15866961
Isle of Man,IMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.738506226,0.701529942,0.688522288,0.632518786,0.668366764,0.618365583,0.462942657,0.4926853,0.612841782,,
India,IND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.31288757,40.38744903,38.37138026,39.31979747,41.18778669,38.95218921,40.02549461,42.76767196,41.63359952,41.35839187,39.92785308,38.09982324,38.01776691,41.16209353,38.19973813,35.26954276,33.44301056,34.947767,33.16007722,31.28099618,33.05752354,31.71517963,30.57050598,31.324182,30.14682793,28.63531797,27.46879285,26.88410185,27.98226177,26.91797475,26.89646983,27.33325024,26.66980329,26.88183241,26.38864987,24.45688398,25.41706059,24.34538568,24.37884967,22.98898797,21.60898284,21.62053,19.53672264,19.58062978,17.81468472,17.62020856,16.80943274,16.75012483,16.79094084,16.74426407,17.02650819,17.19197356,16.84537707,17.14842354,16.79193451,16.17450811,16.24980967,15.61945495,14.46413517
Not classified,INX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.570859946,4.681797564,3.905486874,3.477020564,2.573973222,2.50479983,1.993267123,1.733575039,1.47782683,1.572793868,1.0317086,0.918220894,1.039949232,0.845314797,0.55405218,0.949862681,1.21242187,0.980721205,1.088212973,1.241902217,0.894000473,0.940396966,1.172684273,0.917601505
"Iran, Islamic Rep.",IRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.90060154,24.90256843,23.8274964,22.25721813,20.7660665,18.59561662,17.44181878,16.51588614,15.85361437,14.49739961,12.99091055,12.71270251,11.95440054,9.868775696,6.932824855,6.672281017,6.487048744,5.665368244,7.462283233,8.571918275,11.06046359,13.69414825,12.77417741,11.05712918,12.30788564,12.77052115,15.22802945,16.30278432,15.38501438,15.57681923,12.49086056,12.01424155,12.05433007,10.39837071,10.55156234,12.61023614,10.34647723,9.8126995,11.55505789,9.914986215,9.068419327,8.310842002,7.825546897,7.451094561,6.889578469,6.501382209,7.118211241,7.185568231,6.122772591,6.924489615,6.499390726,5.447267004,7.618363371,9.753665091,9.78225738,10.48470358,9.637366278,9.499743088,
Iraq,IRQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,16.23006283,15.02513498,16.60551242,15.79332553,18.99233297,13.54166667,8.186068394,7.840374406,8.182338356,8.507732751,7.845233006,5.478544308,4.704293405,8.420802157,10.2998891,11.20038032,13.34556625,14.39067933,14.83551734,14.31079545,14.58558475,16.39610151,8.248862346,15.61566584,19.87057417,15.50271431,20.11210342,20.58513659,18.59708233,8.456601885,10.9097071,7.203503924,4.634745507,6.930957055,8.562671712,8.405608293,6.938561306,6.886862735,5.826032905,4.929498276,3.847780195,5.229933191,5.162283547,4.563773437,4.124271438,4.768,4.898,4.80629971,3.8,3.3,3
Iceland,ISL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.294558887,8.195138557,7.615570069,7.018158867,7.508370193,7.5529309,6.32067391,5.306222088,4.818398423,4.761758862,4.22772854,4.909867621,5.740636307,6.319029669,6.576860451,6.565814488,5.83867047,5.176968556,5.250786904,4.592044665,,
Israel,ISR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.748883357,1.613516242,1.517117763,1.690974534,1.464033515,1.279746984,1.481713696,1.522313218,1.43130919,1.365019626,1.603510672,1.538688086,1.477100764,1.530376501,1.814848626,1.542947066,1.563756125,1.270188215,1.26006543,1.169581051,1.189687749,1.209627202,1.206142424,
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.165080735,3.221591968,3.100972722,2.982278533,2.975349495,2.961532144,2.95534653,2.838028637,2.754232829,2.71245516,2.552340849,2.484213061,2.364232213,2.350023326,2.344916781,2.029004672,1.939768549,1.890732495,1.866947588,1.789687098,1.771046631,1.885856467,1.964829089,2.094865939,1.940817123,2.01954451,1.881728511,1.915129924,1.88219967
Jamaica,JAM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.647249525,8.506510424,8.597089311,8.003410358,7.633852165,7.171235351,6.679597213,6.231900157,6.120735926,5.544304066,5.213862004,4.982165255,5.186240854,5.155826075,4.61760641,4.899122156,5.472267879,5.26899732,5.647286778,5.771440486,5.970810087,5.97308641,6.299908702,6.597095833,6.61338753,6.65882037
Jordan,JOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,14.14565826,10.04255319,15.7358156,9.680638723,12.5,10.77057793,12.38645747,12.32244318,8.061915511,14.8301789,6.92819454,7.473999647,7.633256083,9.680663817,6.269720102,7.142857143,5.50838683,5.630644281,6.151348931,5.115986804,4.917371414,5.101578544,5.890403597,5.856428132,5.471363986,6.88157811,7.244759973,6.841183208,5.12947342,4.426221677,3.685332775,3.228007486,2.88742234,2.579244638,2.005763108,2.015430376,1.953629928,2.192165063,2.46702063,2.497694939,2.758459019,2.583805299,2.531506961,3.358090522,3.794564066,4.185922975,4.099839126,3.867000683,4.200871168,4.640987577,5.115156018,5.246137262,5.542677231,5.629298097
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.941848041,1.690047854,1.694956837,1.557318506,1.632520764,1.60053328,1.53599921,1.382606285,1.392110874,1.31480225,1.242328185,1.125363648,1.094291543,1.06090374,1.058408648,1.082612702,1.10225982,1.075418923,1.141795695,1.104187087,1.056266492,1.113905411,1.211075505,1.189256935,
Kazakhstan,KAZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.34162521,16.4384453,14.94754749,12.32938601,12.15215514,11.40677903,8.565795103,9.88634864,8.110783885,8.724831864,7.995909093,7.862206027,7.122957988,6.369523016,5.495834862,5.660291519,5.315803247,6.146884987,4.51052753,4.988974156,4.288330156,4.50354557,4.329552462,4.710547419,4.556004271,4.359936562,4.177683561
Kenya,KEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.34741353,34.07310224,37.57419488,38.44981142,36.83208018,32.41863985,34.70785829,33.65742844,31.70570223,30.89757128,30.16973422,28.16229493,32.21093542,31.8774963,31.29914208,30.17297568,33.32691593,37.00682832,32.06422309,30.18625011,27.79076135,27.87345201,28.96660109,29.86875598,29.50989774,28.60623182,28.77757743,27.17165387,25.54020406,25.9638119,25.31413336,24.32014817,24.78128722,26.80801341,28.11535668,26.34961956,27.49252178,27.6939374,27.7449136,28.74407961,28.72178064,27.84926011,25.8539676,25.80443937,24.92904109,24.2362747,20.5196878,20.58666446,22.19634016,23.36040099,24.82621749,26.30460466,26.1699503,26.44333406,27.45094081,30.19240945,31.07233103,34.82873746,34.19467913
Kyrgyz Republic,KGZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.08504399,32.8,32.6635514,35.27675676,37.26507487,39.10583226,38.36445021,40.6816929,46.31762489,41.18760856,36.05528153,34.88162646,34.18760395,34.54109386,34.40484193,33.62217246,29.9044501,28.48327836,28.68029114,26.88021018,23.48553315,18.76073747,17.44825618,16.56531665,16.65419638,14.63787255,14.71866312,14.06076433,12.83447316,12.5145789,11.64881542
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.29438218,45.55770954,47.72456021,44.46307956,44.44721268,44.47995896,40.90385299,35.68562535,34.32030026,31.12904348,31.97082205,29.38975764,30.71005759,30.05876192,29.69654194,32.75105777,33.49071752,33.87667876,34.55731403,33.51960361,31.59506243,28.87130353,26.58036001,24.74266442,23.36144048,22.0129559
Kiribati,KIR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,18.48101266,17.55665128,14.29411765,18.95277778,19.2025,19.97857143,27.63829787,20.60217391,14.77708333,16.72083333,21.02363636,17.30384615,11.13333333,26.8252459,30.48276923,29.41652174,29.34853333,28.49907895,26.07835294,23.90967033,24.38567308,25.16448598,19.95974138,20.39860656,21.65499741,23.44767607,24.40159283,20.47154919,22.0421881,23.16531699,24.69328163,26.6106756,24.06420568,25.07393721,24.33587138,23.04775713,23.74462664,21.57655581,26.32103315,30.79108762,
St. Kitts and Nevis,KNA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,10.46184642,8.63816675,8.044756074,8.424009564,5.773666145,8.157128355,6.31234089,6.65142369,4.928050554,5.845588373,5.911155675,5.444734697,4.251670522,3.499204434,3.787042137,3.983498037,3.853614056,3.233594141,2.89761615,2.782458155,3.050505615,2.264685652,1.751544052,1.503296877,1.674499152,1.727299415,1.719915474,1.706856442,1.57362207,1.165362102,1.099823322,1.199358829,1.132932886,1.288250462,1.363048403,1.307118448,1.211334561,1.11459492,1.05474858,0.90404768,1.05643447,1.229933381
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,36.23698959,38.35266821,36.29852378,42.81002893,46.2614927,37.30181643,34.17018482,30.01294449,27.99089996,27.26027397,26.35966795,27.00608744,26.37213015,24.48898159,24.05995,24.37101979,22.93730747,21.6756748,19.82048587,18.45500622,14.14242754,14.89619658,13.86896617,12.51222056,11.76858184,11.6848312,10.36849888,9.272167774,9.192050719,8.513680451,7.601954962,6.815677679,6.600970332,5.900210176,5.659735635,5.337596995,4.995169813,4.519832389,4.276509466,4.314538664,3.943640951,3.691106594,3.354967177,3.143386245,3.184388809,2.840310577,2.695096116,2.445963021,2.261953502,2.347244674,2.236404101,2.285168018,2.234197271,2.129301336,2.123729198,2.085013853,1.927595923,1.961132074,1.983314639
Kuwait,KWT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419028839,0.394514973,0.395372834,0.446434212,0.427522871,0.355229041,0.446687225,0.516824849,0.454895914,0.404749672,0.301360573,0.236511707,0.213314508,0.160020192,0.262484415,0.451644694,0.438939019,0.359794919,0.355117519,0.450686941,0.537807521,0.518517174,0.510204082,0.482392893
Latin America & Caribbean (excluding high income),LAC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,16.80461423,14.50651286,14.23861883,12.89651244,12.31724953,12.42128477,12.63021496,12.38590323,12.81727432,12.42163664,11.74194744,11.97789101,13.11824582,11.24309537,10.62782964,9.696208844,9.56395938,8.908521625,9.746690688,9.967075634,9.878856565,9.891512568,9.299271795,9.519590989,9.138640537,8.287983014,8.039632092,7.739425587,7.273690475,7.96319362,6.344575067,6.198077131,6.011611481,5.966353016,5.619997303,5.236774823,5.139969472,5.876780096,6.219753516,5.691215553,5.110926189,4.82879992,4.929727568,4.988239794,4.890212019,4.853423507,4.870042202,4.60897479,4.735893932,4.73930527,4.599970527,5.064725784,4.84553233,4.694460967
Lao PDR,LAO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.49150725,46.46886347,43.95978493,46.72559089,43.41691706,44.08510354,42.2262356,40.49828878,51.85270624,33.93876567,34.31197937,33.63025103,32.68319294,33.3863041,32.08611458,30.52134752,28.29513534,26.72966991,25.78814868,24.17648143,24.20537708,22.59579413,20.79125519,18.54848657,17.93049843,17.84879178,17.58814396,17.23031013,16.19975986,15.70280466
Lebanon,LBN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.466640634,6.794856428,6.183078443,6.705154639,6.088186929,6.196850093,6.237509608,5.863118728,5.662926018,5.486374897,3.80086256,3.560671101,4.441388722,4.863481061,4.487974569,3.928418169,3.847117361,3.790507176,3.705512156,3.906165539,4.040486807,3.415532319,2.904825226,2.924566319,2.917083594
Liberia,LBR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.07454233,76.5335872,79.04236246,72.2403877,65.04740245,66.03272919,63.81802502,65.59815004,65.17456547,58.03574661,44.80003003,44.30050042,38.80205807,37.2278448,35.76752545,34.37069562,37.2421843,37.09428374,37.44838412
Libya,LBY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.185299093,4.09220702,3.342622913,2.51001098,2.220698634,2.180747484,1.84947245,,,,,,,,,,
St. Lucia,LCA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,11.15161322,11.73246803,10.83031381,8.713779311,8.332735593,8.78787696,9.395890154,9.708350967,10.76309983,13.49640434,9.525247196,11.81276799,9.535158294,9.956993955,8.681110924,9.393117921,7.496643599,6.272178509,6.417621807,5.76588719,4.500796478,5.548878658,4.977126601,4.932361343,3.978712516,4.587556247,3.774039249,3.705945339,2.861386245,2.969267283,2.687881815,3.641186641,3.687227723,2.696055062,2.34717888,2.425928534,2.667278944,2.33862817,2.292518137,2.276122557,1.985414387,2.07174217
Latin America & Caribbean,LCN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,16.30529591,14.11058427,13.82148773,12.54443515,11.95553275,12.04438271,12.28930069,12.06477436,12.39077213,11.98412099,11.37869751,11.67002003,12.78461086,10.93854165,10.34099426,9.452521412,9.290762974,8.667157558,9.465414738,9.70265611,9.630363666,9.681900549,9.151777105,9.342359185,8.962444722,8.156991964,7.962043281,7.677032841,7.185495977,7.804267575,6.284272601,6.083895421,5.898995224,5.866342342,5.529216184,5.161723465,5.033481891,5.731217946,6.064632886,5.566400673,5.010395274,4.735891745,4.811907322,4.869500858,4.767584311,4.727836106,4.75316614,4.490644935,4.606944701,4.616332524,4.470012271,4.90952602,4.699444445,4.55932806
Least developed countries: UN classification,LDC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.69156457,35.73161026,35.57540947,35.29292234,34.1094,30.1410909,28.65821925,29.78514813,28.98632589,27.24216385,28.1559079,28.11116797,26.95711485,25.84634709,24.24628151,24.49408504,23.74879269,23.08658911,22.6729905,23.01037734,22.27806996,21.60855362,22.52382888,21.84020092,21.33746689,21.06637281,20.72563909,20.38493958,20.78504084
Low income,LIC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.26438459,37.8063685,38.07019,37.00960585,37.18565466,36.72945223,34.73839769,35.12970065,33.78356657,31.56072221,29.12820168,29.13678164,28.62747488,27.66900108,25.6679747,27.14317118,27.10390291,26.32056319,27.45095996,28.09453892,27.37603871,26.92355005,27.88880386,26.85374179,26.3384557,25.85017604,25.40504879,25.81640325,
Liechtenstein,LIE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.10419693,32.90995044,31.09252254,32.34974143,30.96238539,28.56488687,28.68265285,30.0772318,31.62786977,29.32323546,28.76776884,27.52395522,26.73869749,27.66915715,33.52872346,30.6494283,29.32061172,30.97782322,30.78518565,27.23629969,27.81798727,27.96159105,26.5994502,28.4760072,28.85648932,28.05746361,27.45499681,27.30228993,26.68362343,25.95598285,26.68499557,27.08797056,26.12236113,24.88070331,23.97383949,23.14012307,22.53906328,21.94860064,21.16449052,20.72848094,19.92731504,20.0666052,14.27932254,13.23051488,12.54380414,11.81947682,11.33628023,11.68316433,13.37920077,12.6919713,8.496140278,8.831663963,7.449325527,7.666516518,8.006609793,8.184271461,7.426799696,7.782049986,7.869726163
